"반납일시","반납대여소번호"
"2023-04-16 11:29","2321"
"2023-04-16 11:30","3636"
"2023-04-16 11:30","2384"
"2023-04-16 11:32","3630"
"2023-04-16 11:32","2323"
"2023-04-16 11:32","2377"
"2023-04-16 11:33","2329"
"2023-04-16 11:33","2423"
"2023-04-16 11:33","2323"
"2023-04-16 11:33","2423"
"2023-04-16 11:34","2314"
"2023-04-16 11:35","3636"
"2023-04-16 11:37","2364"
"2023-04-16 11:39","3641"
"2023-04-16 11:40","2301"
"2023-04-16 11:40","2376"
"2023-04-16 11:41","4914"
"2023-04-16 11:41","2308"
"2023-04-16 11:42","2377"
"2023-04-16 11:43","2423"
"2023-04-16 11:44","2415"
"2023-04-16 11:44","2371"
"2023-04-16 11:44","2356"
"2023-04-16 11:45","2310"
"2023-04-16 11:46","2369"
"2023-04-16 11:46","2369"
"2023-04-16 11:49","2384"
"2023-04-16 11:50","4905"
"2023-04-16 11:50","4918"
"2023-04-16 11:50","3634"
"2023-04-16 11:52","4923"
"2023-04-16 11:53","2384"
"2023-04-16 11:53","2428"
"2023-04-16 11:54","2318"
"2023-04-16 11:55","4907"
"2023-04-16 11:55","2330"
"2023-04-16 11:55","4907"
"2023-04-16 11:57","2365"
"2023-04-16 11:57","2336"
"2023-04-16 11:57","2365"
"2023-04-16 11:58","2427"
"2023-04-16 11:58","2414"
"2023-04-16 11:58","2427"
"2023-04-16 11:58","2318"
"2023-04-16 11:59","2416"
"2023-04-16 12:00","2332"
"2023-04-16 12:01","2328"
"2023-04-16 12:01","2362"
"2023-04-16 12:02","2326"
"2023-04-16 12:02","2375"
"2023-04-16 12:02","2326"
"2023-04-16 12:02","2326"
"2023-04-16 12:02","2369"
"2023-04-16 12:03","2332"
"2023-04-16 12:03","3604"
"2023-04-16 12:06","3627"
"2023-04-16 12:06","2320"
"2023-04-16 12:06","2420"
"2023-04-16 12:07","3627"
"2023-04-16 12:07","3627"
"2023-04-16 12:07","2348"
"2023-04-16 12:08","2342"
"2023-04-16 12:08","2342"
"2023-04-16 12:08","4908"
"2023-04-16 12:08","4908"
"2023-04-16 12:08","4914"
"2023-04-16 12:09","2387"
"2023-04-16 12:09","2431"
"2023-04-16 12:09","2414"
"2023-04-16 12:10","3648"
"2023-04-16 12:10","2382"
"2023-04-16 12:11","2403"
"2023-04-16 12:11","3610"
"2023-04-16 12:12","3627"
"2023-04-16 12:13","2419"
"2023-04-16 12:14","2319"
"2023-04-16 12:15","2301"
"2023-04-16 12:16","2384"
"2023-04-16 12:17","2431"
"2023-04-16 12:17","2404"
"2023-04-16 12:18","2301"
"2023-04-16 12:18","2327"
"2023-04-16 12:18","3615"
"2023-04-16 12:18","3615"
"2023-04-16 12:19","2332"
"2023-04-16 12:20","2384"
"2023-04-16 12:20","2306"
"2023-04-16 12:20","2410"
"2023-04-16 12:20","2315"
"2023-04-16 12:20","3642"
"2023-04-16 12:21","2413"
"2023-04-16 12:21","2394"
"2023-04-16 12:21","4905"
"2023-04-16 12:21","2325"
"2023-04-16 12:22","2342"
"2023-04-16 12:23","2359"
"2023-04-16 12:24","2328"
"2023-04-16 12:24","2311"
"2023-04-16 12:25","2312"
"2023-04-16 12:26","2384"
"2023-04-16 12:27","2320"
"2023-04-16 12:27","2332"
"2023-04-16 12:27","2332"
"2023-04-16 12:28","2340"
"2023-04-16 12:28","2369"
"2023-04-16 12:29","2413"
"2023-04-16 12:29","2311"
"2023-04-16 12:30","3627"
"2023-04-16 12:30","2415"
"2023-04-16 12:30","2415"
"2023-04-16 12:31","2401"
"2023-04-16 12:33","2380"
"2023-04-16 12:34","2335"
"2023-04-16 12:34","2335"
"2023-04-16 12:34","2413"
"2023-04-16 12:34","2306"
"2023-04-16 12:35","2415"
"2023-04-16 12:35","2414"
"2023-04-16 12:35","3614"
"2023-04-16 12:35","2335"
"2023-04-16 12:36","3651"
"2023-04-16 12:36","2387"
"2023-04-16 12:36","4906"
"2023-04-16 12:37","2326"
"2023-04-16 12:37","3643"
"2023-04-16 12:38","2416"
"2023-04-16 12:39","2359"
"2023-04-16 12:39","2422"
"2023-04-16 12:39","3646"
"2023-04-16 12:40","2431"
"2023-04-16 12:41","2360"
"2023-04-16 12:41","4914"
"2023-04-16 12:41","2401"
"2023-04-16 12:41","2311"
"2023-04-16 12:41","2430"
"2023-04-16 12:42","2377"
"2023-04-16 12:42","2410"
"2023-04-16 12:43","2423"
"2023-04-16 12:44","2308"
"2023-04-16 12:44","2332"
"2023-04-16 12:44","3648"
"2023-04-16 12:44","3642"
"2023-04-16 12:44","2373"
"2023-04-16 12:44","4919"
"2023-04-16 12:45","2410"
"2023-04-16 12:46","2369"
"2023-04-16 12:46","2317"
"2023-04-16 12:47","3604"
"2023-04-16 12:47","4901"
"2023-04-16 12:47","2370"
"2023-04-16 12:47","3628"
"2023-04-16 12:48","2308"
"2023-04-16 12:48","4919"
"2023-04-16 12:48","3636"
"2023-04-16 12:48","2332"
"2023-04-16 12:48","2389"
"2023-04-16 12:49","2420"
"2023-04-16 12:49","2340"
"2023-04-16 12:49","2340"
"2023-04-16 12:50","2308"
"2023-04-16 12:50","2423"
"2023-04-16 12:50","2431"
"2023-04-16 12:51","3640"
"2023-04-16 12:51","2325"
"2023-04-16 12:51","2423"
"2023-04-16 12:51","2301"
"2023-04-16 12:51","4918"
"2023-04-16 12:51","2335"
"2023-04-16 12:52","2308"
"2023-04-16 12:52","2315"
"2023-04-16 12:52","2327"
"2023-04-16 12:52","3649"
"2023-04-16 12:53","2369"
"2023-04-16 12:53","3621"
"2023-04-16 12:54","2372"
"2023-04-16 12:54","3642"
"2023-04-16 12:55","3622"
"2023-04-16 12:55","2372"
"2023-04-16 12:55","2368"
"2023-04-16 12:55","2404"
"2023-04-16 12:55","2404"
"2023-04-16 12:55","2430"
"2023-04-16 12:55","2301"
"2023-04-16 12:57","2321"
"2023-04-16 12:57","2313"
"2023-04-16 12:57","2423"
"2023-04-16 12:57","2423"
"2023-04-16 12:58","2334"
"2023-04-16 12:58","2387"
"2023-04-16 12:58","3627"
"2023-04-16 12:58","2412"
"2023-04-16 12:59","2360"
"2023-04-16 12:59","2368"
"2023-04-16 13:00","4902"
"2023-04-16 13:00","2348"
"2023-04-16 13:00","3640"
"2023-04-16 13:00","2365"
"2023-04-16 13:00","2383"
"2023-04-16 13:01","2359"
"2023-04-16 13:01","3618"
"2023-04-16 13:01","2330"
"2023-04-16 13:02","4914"
"2023-04-16 13:02","4914"
"2023-04-16 13:02","2375"
"2023-04-16 13:02","3643"
"2023-04-16 13:02","2375"
"2023-04-16 13:02","2325"
"2023-04-16 13:03","2427"
"2023-04-16 13:03","2372"
"2023-04-16 13:03","2369"
"2023-04-16 13:03","2384"
"2023-04-16 13:04","2413"
"2023-04-16 13:04","4917"
"2023-04-16 13:04","2403"
"2023-04-16 13:05","2417"
"2023-04-16 13:05","2423"
"2023-04-16 13:05","2417"
"2023-04-16 13:06","3640"
"2023-04-16 13:06","2372"
"2023-04-16 13:06","2349"
"2023-04-16 13:07","2377"
"2023-04-16 13:07","2406"
"2023-04-16 13:07","3651"
"2023-04-16 13:08","2377"
"2023-04-16 13:09","2409"
"2023-04-16 13:09","2348"
"2023-04-16 13:10","2415"
"2023-04-16 13:10","2315"
"2023-04-16 13:10","2303"
"2023-04-16 13:10","2310"
"2023-04-16 13:10","3643"
"2023-04-16 13:10","2310"
"2023-04-16 13:11","2431"
"2023-04-16 13:11","2303"
"2023-04-16 13:11","2370"
"2023-04-16 13:11","2389"
"2023-04-16 13:11","2389"
"2023-04-16 13:12","2401"
"2023-04-16 13:12","2431"
"2023-04-16 13:12","3628"
"2023-04-16 13:13","4924"
"2023-04-16 13:13","2311"
"2023-04-16 13:13","2335"
"2023-04-16 13:15","2332"
"2023-04-16 13:15","2413"
"2023-04-16 13:15","2377"
"2023-04-16 13:15","2382"
"2023-04-16 13:16","2314"
"2023-04-16 13:16","2315"
"2023-04-16 13:17","2414"
"2023-04-16 13:17","2380"
"2023-04-16 13:18","4905"
"2023-04-16 13:18","2315"
"2023-04-16 13:18","2394"
"2023-04-16 13:18","2428"
"2023-04-16 13:19","2418"
"2023-04-16 13:19","3612"
"2023-04-16 13:19","2381"
"2023-04-16 13:19","2423"
"2023-04-16 13:20","2344"
"2023-04-16 13:22","2375"
"2023-04-16 13:23","2384"
"2023-04-16 13:24","3629"
"2023-04-16 13:24","2335"
"2023-04-16 13:24","2324"
"2023-04-16 13:25","2404"
"2023-04-16 13:25","2404"
"2023-04-16 13:25","3628"
"2023-04-16 13:25","3628"
"2023-04-16 13:25","2410"
"2023-04-16 13:25","3614"
"2023-04-16 13:26","2319"
"2023-04-16 13:27","2394"
"2023-04-16 13:27","2354"
"2023-04-16 13:28","2427"
"2023-04-16 13:28","2389"
"2023-04-16 13:29","2405"
"2023-04-16 13:29","2405"
"2023-04-16 13:30","2340"
"2023-04-16 13:30","4906"
"2023-04-16 13:30","4906"
"2023-04-16 13:30","2423"
"2023-04-16 13:30","3643"
"2023-04-16 13:32","4924"
"2023-04-16 13:32","2423"
"2023-04-16 13:32","2341"
"2023-04-16 13:33","2411"
"2023-04-16 13:33","2306"
"2023-04-16 13:33","2431"
"2023-04-16 13:33","2428"
"2023-04-16 13:33","4906"
"2023-04-16 13:33","2330"
"2023-04-16 13:34","2426"
"2023-04-16 13:34","3647"
"2023-04-16 13:35","2404"
"2023-04-16 13:35","2404"
"2023-04-16 13:35","2332"
"2023-04-16 13:36","2341"
"2023-04-16 13:37","2377"
"2023-04-16 13:37","2342"
"2023-04-16 13:40","3618"
"2023-04-16 13:41","2377"
"2023-04-16 13:41","2412"
"2023-04-16 13:41","2323"
"2023-04-16 13:42","2357"
"2023-04-16 13:42","2377"
"2023-04-16 13:42","2380"
"2023-04-16 13:42","2376"
"2023-04-16 13:42","2420"
"2023-04-16 13:42","2351"
"2023-04-16 13:42","2351"
"2023-04-16 13:43","2335"
"2023-04-16 13:43","2373"
"2023-04-16 13:45","2335"
"2023-04-16 13:45","4918"
"2023-04-16 13:45","2418"
"2023-04-16 13:45","2418"
"2023-04-16 13:45","2350"
"2023-04-16 13:46","2341"
"2023-04-16 13:46","3627"
"2023-04-16 13:47","2418"
"2023-04-16 13:47","2418"
"2023-04-16 13:48","2428"
"2023-04-16 13:48","2330"
"2023-04-16 13:48","2423"
"2023-04-16 13:48","3606"
"2023-04-16 13:49","2377"
"2023-04-16 13:49","2420"
"2023-04-16 13:49","2390"
"2023-04-16 13:49","3618"
"2023-04-16 13:50","2320"
"2023-04-16 13:50","3644"
"2023-04-16 13:50","2372"
"2023-04-16 13:50","2377"
"2023-04-16 13:50","2320"
"2023-04-16 13:51","3618"
"2023-04-16 13:51","2377"
"2023-04-16 13:51","2332"
"2023-04-16 13:51","2423"
"2023-04-16 13:51","2324"
"2023-04-16 13:52","3622"
"2023-04-16 13:52","2335"
"2023-04-16 13:52","2418"
"2023-04-16 13:52","2423"
"2023-04-16 13:52","2342"
"2023-04-16 13:53","3627"
"2023-04-16 13:53","3610"
"2023-04-16 13:54","4915"
"2023-04-16 13:55","2324"
"2023-04-16 13:55","3630"
"2023-04-16 13:55","2373"
"2023-04-16 13:55","2406"
"2023-04-16 13:55","2406"
"2023-04-16 13:56","2335"
"2023-04-16 13:56","2387"
"2023-04-16 13:56","2376"
"2023-04-16 13:57","2301"
"2023-04-16 13:57","2406"
"2023-04-16 13:57","2406"
"2023-04-16 13:58","2333"
"2023-04-16 13:58","4919"
"2023-04-16 13:59","2430"
"2023-04-16 13:59","2335"
"2023-04-16 13:59","2349"
"2023-04-17 11:06","3623"
"2023-04-17 11:06","2357"
"2023-04-17 11:07","2360"
"2023-04-17 11:09","2332"
"2023-04-17 11:09","3628"
"2023-04-17 11:10","2317"
"2023-04-17 11:10","2363"
"2023-04-17 11:12","2372"
"2023-04-17 11:13","2319"
"2023-04-17 11:14","2389"
"2023-04-17 11:14","2369"
"2023-04-17 11:14","2369"
"2023-04-17 11:15","2431"
"2023-04-17 11:16","2310"
"2023-04-17 11:19","2431"
"2023-04-17 11:19","3616"
"2023-04-17 11:19","2431"
"2023-04-17 11:19","2431"
"2023-04-17 11:19","2320"
"2023-04-17 11:19","3641"
"2023-04-17 11:20","2414"
"2023-04-17 11:20","2356"
"2023-04-17 11:21","2422"
"2023-04-17 11:21","2307"
"2023-04-17 11:22","4906"
"2023-04-17 11:22","4906"
"2023-04-17 11:24","2360"
"2023-04-17 11:25","2335"
"2023-04-17 11:25","2340"
"2023-04-17 11:25","2423"
"2023-04-17 11:25","2320"
"2023-04-17 11:26","2423"
"2023-04-17 11:27","2306"
"2023-04-17 11:29","3641"
"2023-04-17 11:29","2348"
"2023-04-17 11:30","2414"
"2023-04-17 11:30","2414"
"2023-04-17 11:31","4902"
"2023-04-17 11:32","2375"
"2023-04-17 11:32","2410"
"2023-04-17 11:32","2369"
"2023-04-17 11:34","2348"
"2023-04-17 11:34","2414"
"2023-04-17 11:35","2423"
"2023-04-17 11:38","4901"
"2023-04-17 11:38","2377"
"2023-04-17 11:38","2363"
"2023-04-17 11:39","2381"
"2023-04-17 11:40","4914"
"2023-04-17 11:40","4914"
"2023-04-17 11:40","3643"
"2023-04-17 11:43","2347"
"2023-04-17 11:43","4914"
"2023-04-17 11:44","2357"
"2023-04-17 11:45","3628"
"2023-04-17 11:45","2327"
"2023-04-17 11:45","3627"
"2023-04-17 11:46","2348"
"2023-04-17 11:46","2332"
"2023-04-17 11:46","2315"
"2023-04-17 11:47","3627"
"2023-04-17 11:48","4907"
"2023-04-17 11:48","3651"
"2023-04-17 11:49","2416"
"2023-04-17 11:50","2320"
"2023-04-17 11:51","2306"
"2023-04-17 11:52","4905"
"2023-04-17 11:52","2360"
"2023-04-17 11:53","3627"
"2023-04-17 11:53","2375"
"2023-04-17 11:54","4914"
"2023-04-17 11:54","3628"
"2023-04-17 11:54","3627"
"2023-04-17 11:54","3627"
"2023-04-17 11:55","3627"
"2023-04-17 11:55","4906"
"2023-04-17 11:55","2340"
"2023-04-17 11:55","3643"
"2023-04-17 11:56","2353"
"2023-04-17 11:57","2414"
"2023-04-17 11:57","2307"
"2023-04-17 11:57","3627"
"2023-04-17 11:58","2410"
"2023-04-17 11:59","2405"
"2023-04-17 11:59","2319"
"2023-04-17 12:00","2371"
"2023-04-17 12:01","2414"
"2023-04-17 12:01","2321"
"2023-04-17 12:02","2428"
"2023-04-17 12:02","2360"
"2023-04-17 12:02","3629"
"2023-04-17 12:02","4917"
"2023-04-17 12:03","2421"
"2023-04-17 12:04","3611"
"2023-04-17 12:04","2398"
"2023-04-17 12:04","2315"
"2023-04-17 12:05","3630"
"2023-04-17 12:06","2381"
"2023-04-17 12:06","3618"
"2023-04-17 12:06","2394"
"2023-04-17 12:06","3604"
"2023-04-17 12:07","4914"
"2023-04-17 12:08","2353"
"2023-04-17 12:08","4905"
"2023-04-17 12:08","3615"
"2023-04-17 12:09","2430"
"2023-04-17 12:10","2365"
"2023-04-17 12:10","2414"
"2023-04-17 12:10","2356"
"2023-04-17 12:11","2327"
"2023-04-17 12:11","4908"
"2023-04-17 12:11","2331"
"2023-04-17 12:11","2377"
"2023-04-17 12:12","2416"
"2023-04-17 12:13","2328"
"2023-04-17 12:14","3642"
"2023-04-17 12:14","2377"
"2023-04-17 12:15","2418"
"2023-04-17 12:16","2421"
"2023-04-17 12:16","2426"
"2023-04-17 12:17","2410"
"2023-04-17 12:17","4902"
"2023-04-17 12:18","2377"
"2023-04-17 12:19","2333"
"2023-04-17 12:19","4913"
"2023-04-17 12:19","2419"
"2023-04-17 12:19","2337"
"2023-04-17 12:21","3629"
"2023-04-17 12:21","2364"
"2023-04-17 12:22","2308"
"2023-04-17 12:22","2330"
"2023-04-17 12:22","2332"
"2023-04-17 12:22","2332"
"2023-04-17 12:22","2321"
"2023-04-17 12:22","2377"
"2023-04-17 12:22","2414"
"2023-04-17 12:23","2411"
"2023-04-17 12:23","2415"
"2023-04-17 12:23","2421"
"2023-04-17 12:23","2325"
"2023-04-17 12:24","4901"
"2023-04-17 12:24","3602"
"2023-04-17 12:24","2328"
"2023-04-17 12:25","2416"
"2023-04-17 12:25","2368"
"2023-04-17 12:25","2335"
"2023-04-17 12:25","4906"
"2023-04-17 12:26","3636"
"2023-04-17 12:26","3618"
"2023-04-17 12:26","3624"
"2023-04-17 12:27","2373"
"2023-04-17 12:27","2373"
"2023-04-17 12:27","4906"
"2023-04-17 12:28","3618"
"2023-04-17 12:28","2319"
"2023-04-17 12:28","4908"
"2023-04-17 12:29","2301"
"2023-04-17 12:30","2380"
"2023-04-17 12:30","2312"
"2023-04-17 12:30","2428"
"2023-04-17 12:30","2324"
"2023-04-17 12:31","2359"
"2023-04-17 12:31","2360"
"2023-04-17 12:31","2332"
"2023-04-17 12:32","2429"
"2023-04-17 12:33","4914"
"2023-04-17 12:34","2377"
"2023-04-17 12:34","2307"
"2023-04-17 12:34","2365"
"2023-04-17 12:34","2332"
"2023-04-17 12:34","2387"
"2023-04-17 12:34","2413"
"2023-04-17 12:34","2336"
"2023-04-17 12:34","2332"
"2023-04-17 12:35","2313"
"2023-04-17 12:35","2357"
"2023-04-17 12:36","2336"
"2023-04-17 12:37","2431"
"2023-04-17 12:37","4918"
"2023-04-17 12:37","2381"
"2023-04-17 12:37","2354"
"2023-04-17 12:38","2427"
"2023-04-17 12:38","2318"
"2023-04-17 12:38","2410"
"2023-04-17 12:38","2327"
"2023-04-17 12:39","2310"
"2023-04-17 12:39","2352"
"2023-04-17 12:39","2410"
"2023-04-17 12:40","2364"
"2023-04-17 12:41","2418"
"2023-04-17 12:42","4905"
"2023-04-17 12:42","3618"
"2023-04-17 12:43","2314"
"2023-04-17 12:44","2327"
"2023-04-17 12:44","4906"
"2023-04-17 12:44","2385"
"2023-04-17 12:45","2332"
"2023-04-17 12:45","3636"
"2023-04-17 12:46","2380"
"2023-04-17 12:46","3612"
"2023-04-17 12:46","2328"
"2023-04-17 12:47","2303"
"2023-04-17 12:47","2308"
"2023-04-17 12:48","4905"
"2023-04-17 12:48","4906"
"2023-04-17 12:48","2381"
"2023-04-17 12:49","2411"
"2023-04-17 12:49","4908"
"2023-04-17 12:49","2384"
"2023-04-17 12:49","2319"
"2023-04-17 12:49","2428"
"2023-04-17 12:49","2324"
"2023-04-17 12:49","4905"
"2023-04-17 12:50","2415"
"2023-04-17 12:50","2348"
"2023-04-17 12:50","2385"
"2023-04-17 12:50","3621"
"2023-04-17 12:51","2389"
"2023-04-17 12:51","2421"
"2023-04-17 12:51","2406"
"2023-04-17 12:51","2404"
"2023-04-17 12:52","2414"
"2023-04-17 12:52","2371"
"2023-04-17 12:52","2333"
"2023-04-17 12:53","4924"
"2023-04-17 12:54","2313"
"2023-04-17 12:54","2368"
"2023-04-17 12:54","2394"
"2023-04-17 12:55","2428"
"2023-04-17 12:55","2372"
"2023-04-17 12:55","2431"
"2023-04-17 12:55","3612"
"2023-04-17 12:55","3629"
"2023-04-17 12:55","2303"
"2023-04-17 12:56","2326"
"2023-04-17 12:56","2362"
"2023-04-17 12:56","4911"
"2023-04-17 12:56","2381"
"2023-04-17 12:57","2372"
"2023-04-17 12:57","3627"
"2023-04-17 12:58","2423"
"2023-04-17 12:58","2431"
"2023-04-17 12:58","3623"
"2023-04-17 12:58","4908"
"2023-04-17 12:58","2429"
"2023-04-17 12:58","3627"
"2023-04-17 12:58","3604"
"2023-04-17 12:59","2386"
"2023-04-17 12:59","4905"
"2023-04-17 12:59","4905"
"2023-04-17 12:59","2415"
"2023-04-17 13:00","2372"
"2023-04-17 13:00","2348"
"2023-04-17 13:00","3627"
"2023-04-17 13:00","2335"
"2023-04-17 13:00","2335"
"2023-04-17 13:01","2414"
"2023-04-17 13:01","2303"
"2023-04-17 13:01","3622"
"2023-04-17 13:01","2420"
"2023-04-17 13:01","2303"
"2023-04-17 13:02","2410"
"2023-04-17 13:03","2369"
"2023-04-17 13:04","3624"
"2023-04-17 13:05","2315"
"2023-04-17 13:05","2377"
"2023-04-17 13:06","2312"
"2023-04-17 13:06","2419"
"2023-04-17 13:06","2323"
"2023-04-17 13:06","4915"
"2023-04-17 13:06","4914"
"2023-04-17 13:06","2429"
"2023-04-17 13:06","2356"
"2023-04-17 13:07","4905"
"2023-04-17 13:07","2305"
"2023-04-17 13:07","2342"
"2023-04-17 13:08","2410"
"2023-04-17 13:09","2431"
"2023-04-17 13:09","2431"
"2023-04-17 13:09","4905"
"2023-04-17 13:10","3627"
"2023-04-17 13:10","2307"
"2023-04-17 13:10","3627"
"2023-04-17 13:10","3618"
"2023-04-17 13:10","2385"
"2023-04-17 13:11","2313"
"2023-04-17 13:11","2389"
"2023-04-17 13:11","4906"
"2023-04-17 13:11","2359"
"2023-04-17 13:11","2412"
"2023-04-17 13:11","4907"
"2023-04-17 13:11","2422"
"2023-04-17 13:12","2358"
"2023-04-17 13:12","2410"
"2023-04-17 13:12","3638"
"2023-04-17 13:12","2362"
"2023-04-17 13:13","2329"
"2023-04-17 13:13","3604"
"2023-04-17 13:13","2329"
"2023-04-17 13:14","2422"
"2023-04-17 13:14","2410"
"2023-04-17 13:14","2431"
"2023-04-17 13:14","4902"
"2023-04-17 13:15","4909"
"2023-04-17 13:16","3609"
"2023-04-17 13:16","3628"
"2023-04-17 13:17","2418"
"2023-04-17 13:17","2393"
"2023-04-17 13:18","2349"
"2023-04-17 13:18","2380"
"2023-04-17 13:18","2347"
"2023-04-17 13:18","2342"
"2023-04-17 13:19","2310"
"2023-04-17 13:19","2431"
"2023-04-17 13:19","3612"
"2023-04-17 13:19","3618"
"2023-04-17 13:19","2387"
"2023-04-17 13:20","2362"
"2023-04-17 13:20","2357"
"2023-04-17 13:21","3612"
"2023-04-17 13:21","2328"
"2023-04-17 13:21","4901"
"2023-04-17 13:21","3638"
"2023-04-17 13:22","2310"
"2023-04-17 13:22","4903"
"2023-04-17 13:22","2404"
"2023-04-17 13:22","4906"
"2023-04-17 13:23","2332"
"2023-04-17 13:23","2389"
"2023-04-17 13:23","2404"
"2023-04-17 13:24","2376"
"2023-04-17 13:24","2319"
"2023-04-17 13:24","2426"
"2023-04-17 13:25","2313"
"2023-04-17 13:25","2313"
"2023-04-17 13:25","2335"
"2023-04-17 13:26","2325"
"2023-04-17 13:26","2428"
"2023-04-17 13:27","2301"
"2023-04-17 13:27","2403"
"2023-04-17 13:27","2423"
"2023-04-17 13:28","2319"
"2023-04-17 13:28","2431"
"2023-04-17 13:28","2340"
"2023-04-17 13:29","4906"
"2023-04-17 13:29","3614"
"2023-04-17 13:29","3612"
"2023-04-17 13:29","2353"
"2023-04-17 13:30","2410"
"2023-04-17 13:30","3606"
"2023-04-17 13:30","3649"
"2023-04-17 13:30","2326"
"2023-04-17 13:30","3641"
"2023-04-17 13:31","2423"
"2023-04-17 13:33","2408"
"2023-04-17 13:33","2387"
"2023-04-17 13:34","2373"
"2023-04-17 13:34","2334"
"2023-04-17 13:35","2372"
"2023-04-17 13:35","2326"
"2023-04-17 13:35","2401"
"2023-04-17 13:35","2429"
"2023-04-17 13:36","2377"
"2023-04-17 13:36","4905"
"2023-04-17 13:36","2409"
"2023-04-17 13:36","2349"
"2023-04-17 13:37","2358"
"2023-04-17 13:37","2319"
"2023-04-17 13:37","2421"
"2023-04-17 13:37","4903"
"2023-04-17 13:37","2414"
"2023-04-17 13:38","2331"
"2023-04-17 13:38","2348"
"2023-04-17 13:38","2377"
"2023-04-17 13:38","2308"
"2023-04-17 13:39","2348"
"2023-04-17 13:39","3646"
"2023-04-17 13:40","3636"
"2023-04-17 13:40","2427"
"2023-04-17 13:41","2305"
"2023-04-17 13:41","2305"
"2023-04-17 13:41","4902"
"2023-04-17 13:41","3610"
"2023-04-17 13:42","2327"
"2023-04-17 13:42","2415"
"2023-04-17 13:43","2306"
"2023-04-17 13:43","2372"
"2023-04-17 13:43","2385"
"2023-04-17 13:43","3616"
"2023-04-17 13:43","2332"
"2023-04-17 13:43","2421"
"2023-04-17 13:44","2362"
"2023-04-17 13:44","2330"
"2023-04-17 13:44","2349"
"2023-04-17 13:44","4914"
"2023-04-17 13:44","2356"
"2023-04-17 13:45","2377"
"2023-04-17 13:45","4901"
"2023-04-17 13:46","2364"
"2023-04-17 13:46","2348"
"2023-04-17 13:46","2429"
"2023-04-17 13:47","2431"
"2023-04-17 13:47","2348"
"2023-04-17 13:47","2403"
"2023-04-17 13:47","4923"
"2023-04-17 13:48","3606"
"2023-04-17 13:48","2394"
"2023-04-17 13:48","2429"
"2023-04-17 13:48","3636"
"2023-04-17 13:49","3648"
"2023-04-17 13:50","3618"
"2023-04-17 13:51","2411"
"2023-04-17 13:51","2416"
"2023-04-17 13:51","4901"
"2023-04-17 13:51","2429"
"2023-04-17 13:53","3618"
"2023-04-17 13:53","2348"
"2023-04-17 13:53","3618"
"2023-04-17 13:53","2372"
"2023-04-17 13:54","2431"
"2023-04-17 13:55","2348"
"2023-04-17 13:56","2431"
"2023-04-17 13:56","2331"
"2023-04-17 13:56","2431"
"2023-04-17 13:56","2313"
"2023-04-17 13:58","2319"
"2023-04-17 13:58","2414"
"2023-04-17 13:58","2336"
"2023-04-17 13:58","2431"
"2023-04-17 13:58","2387"
"2023-04-18 11:20","2420"
"2023-04-18 11:23","3641"
"2023-04-18 11:24","2387"
"2023-04-18 11:32","3618"
"2023-04-18 11:45","2310"
"2023-04-18 11:50","2329"
"2023-04-18 11:58","3643"
"2023-04-18 11:59","2362"
"2023-04-18 12:01","2348"
"2023-04-18 12:03","2353"
"2023-04-18 12:03","2306"
"2023-04-18 12:04","2360"
"2023-04-18 12:04","3604"
"2023-04-18 12:06","2376"
"2023-04-18 12:08","2342"
"2023-04-18 12:12","2326"
"2023-04-18 12:13","2429"
"2023-04-18 12:13","2410"
"2023-04-18 12:13","3618"
"2023-04-18 12:16","2348"
"2023-04-18 12:17","2404"
"2023-04-18 12:21","2308"
"2023-04-18 12:23","4918"
"2023-04-18 12:23","2414"
"2023-04-18 12:24","2398"
"2023-04-18 12:25","2373"
"2023-04-18 12:31","2414"
"2023-04-18 12:34","4914"
"2023-04-18 12:37","2305"
"2023-04-18 12:39","3647"
"2023-04-18 12:40","4906"
"2023-04-18 12:44","3622"
"2023-04-18 12:45","3644"
"2023-04-18 12:46","2384"
"2023-04-18 12:47","2369"
"2023-04-18 12:48","2385"
"2023-04-18 12:55","2323"
"2023-04-18 12:55","2323"
"2023-04-18 12:55","2326"
"2023-04-18 12:55","2417"
"2023-04-18 12:56","2324"
"2023-04-18 12:56","2387"
"2023-04-18 12:56","2423"
"2023-04-18 12:58","4923"
"2023-04-18 12:59","2420"
"2023-04-18 13:04","2333"
"2023-04-18 13:05","2377"
"2023-04-18 13:05","2369"
"2023-04-18 13:06","2398"
"2023-04-18 13:08","2420"
"2023-04-18 13:09","3641"
"2023-04-18 13:11","2373"
"2023-04-18 13:14","3629"
"2023-04-18 13:15","3623"
"2023-04-18 13:15","2310"
"2023-04-18 13:20","2348"
"2023-04-18 13:20","2377"
"2023-04-18 13:23","3618"
"2023-04-18 13:23","2349"
"2023-04-18 13:25","3628"
"2023-04-18 13:25","2306"
"2023-04-18 13:26","3614"
"2023-04-18 13:26","2388"
"2023-04-18 13:29","2411"
"2023-04-18 13:31","2348"
"2023-04-18 13:31","2420"
"2023-04-18 13:33","2340"
"2023-04-18 13:36","3622"
"2023-04-18 13:36","2401"
"2023-04-18 13:36","4914"
"2023-04-18 13:37","2334"
"2023-04-18 13:39","4914"
"2023-04-18 13:41","2423"
"2023-04-18 13:41","3602"
"2023-04-18 13:42","2411"
"2023-04-18 13:43","2389"
"2023-04-18 13:43","4906"
"2023-04-18 13:45","2408"
"2023-04-18 13:45","2389"
"2023-04-18 13:46","2414"
