split,station_id,station_name,주소,latitude,longitude,total_return_count,return_7_10_count,return_11_14_count,return_17_20_count,arrival_7_10_ratio,arrival_11_14_ratio,arrival_17_20_ratio,dominant_ratio,district_hypothesis
train_2023_2024,3630, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,6940,813,727,2799,0.11714697406340058,0.10475504322766571,0.403314121037464,0.403314121037464,주거지구 후보
train_2023_2024,3634, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,4753,648,674,1406,0.13633494634967389,0.14180517567851883,0.29581317062907636,0.29581317062907636,주거지구 후보
train_2023_2024,3636, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,10783,1689,2205,3294,0.15663544468144303,0.20448854678660855,0.3054808494853009,0.3054808494853009,주거지구 후보
train_2023_2024,3637, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,5113,665,860,1401,0.13006062976725993,0.16819870917269705,0.2740074320359867,0.2740074320359867,주거지구 후보
train_2023_2024,3638, 신청담나들목,강변오솔길,37.52796173,127.05162811,8000,1059,1177,2450,0.132375,0.147125,0.30625,0.30625,주거지구 후보
train_2023_2024,3640, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,14535,3362,2605,3629,0.23130374957000344,0.17922256621947025,0.2496732026143791,0.2496732026143791,주거지구 후보
train_2023_2024,3641, 대청역,강남구 일원로 7,37.49370575,127.0799942,18316,6102,2854,4549,0.3331513430880105,0.15582004804542476,0.24836208779209434,0.3331513430880105,업무/상업지구 후보
train_2023_2024,3642, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,5358,311,623,2179,0.05804404628592758,0.11627472937663307,0.4066815976110489,0.4066815976110489,주거지구 후보
train_2023_2024,3643, 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.10375977,11456,2050,1860,3723,0.178945530726257,0.16236033519553073,0.32498254189944137,0.32498254189944137,주거지구 후보
train_2023_2024,3644, 상록수아파트,광평로10길 15,37.48276138,127.08042145,5774,494,1062,1850,0.08555594042258399,0.18392795289227573,0.3204018011776931,0.3204018011776931,주거지구 후보
train_2023_2024,3646, 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.04277039,7781,817,1385,2930,0.10499935740907339,0.1779976866726642,0.3765582829970441,0.3765582829970441,주거지구 후보
train_2023_2024,3647, 구룡역 1번 출구,개포동 175-3,37.48642349,127.05931854,5657,2100,764,1636,0.3712214954923104,0.13505391550291673,0.2891992222025809,0.3712214954923104,업무/상업지구 후보
train_2023_2024,3648, 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011,2923,484,486,756,0.16558330482381114,0.16626753335614095,0.2586383852206637,0.2586383852206637,주거지구 후보
train_2023_2024,3649, 구룡역 5번 출구,개포동 181-1,37.48607635,127.05921936,6201,2242,767,2006,0.3615545879696823,0.12368972746331237,0.3234962102886631,0.3615545879696823,업무/상업지구 후보
train_2023_2024,3651, 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,20222,1815,3730,7307,0.08975373355751162,0.1844525764019385,0.36133913559489667,0.36133913559489667,주거지구 후보
train_2023_2024,4901,KT&G타워 옆(상상마당 대치아트홀),강남구 대치동 1002,37.50687408,127.06473541,5669,1980,1245,1237,0.3492679484917975,0.21961545246075145,0.21820426883048158,0.3492679484917975,업무/상업지구 후보
train_2023_2024,4902, 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.03937531,15530,4503,2797,3423,0.2899549259497746,0.18010302640051512,0.22041210560206054,0.2899549259497746,업무/상업지구 후보
train_2023_2024,4903, 신사스퀘어,신사동 504-11,37.51916885,127.0189743,4650,1180,953,1282,0.2537634408602151,0.2049462365591398,0.2756989247311828,0.2756989247311828,주거지구 후보
train_2023_2024,4905, 강남경찰서,강남구 대치동 998,37.50971985,127.06679535,14355,4163,3524,3402,0.29000348310693136,0.24548937652385927,0.23699059561128527,0.29000348310693136,업무/상업지구 후보
train_2023_2024,4906, 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.06017303,27803,7641,6435,6849,0.2748264575765205,0.2314498435420638,0.24634032298672806,0.2748264575765205,업무/상업지구 후보
train_2023_2024,4907, 극동스포츠 앞,강남구 신사동 575,37.5257225,127.02588654,5881,798,1005,1976,0.13569120897806494,0.17088930454004422,0.33599727937425605,0.33599727937425605,주거지구 후보
train_2023_2024,4908, SB타워 앞,강남구 도산대로 318,37.52210999,127.03646088,6688,1875,1282,1455,0.2803528708133971,0.1916866028708134,0.21755382775119617,0.2803528708133971,업무/상업지구 후보
train_2023_2024,4909, 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.02919769,2429,309,378,723,0.12721284479209552,0.15561959654178675,0.2976533552902429,0.2976533552902429,주거지구 후보
train_2023_2024,4913, 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427,7854,2005,1528,1807,0.25528393175451997,0.19455054749172396,0.23007384772090655,0.25528393175451997,업무/상업지구 후보
train_2023_2024,4914, 도심공항타워 앞,삼성동 159-9,37.50999069,127.05847168,19204,6038,4989,4047,0.3144136638200375,0.2597896271610081,0.21073734638616956,0.3144136638200375,업무/상업지구 후보
train_2023_2024,4915, 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.03857422,4610,969,876,1058,0.2101952277657267,0.19002169197396962,0.22950108459869847,0.22950108459869847,주거지구 후보
train_2023_2024,4916, 청담역 1번출구,강남구 영동대로 648,37.51973724,127.05767822,2543,286,361,963,0.11246559182068423,0.14195831694848604,0.3786865906409752,0.3786865906409752,주거지구 후보
train_2023_2024,4917,일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.08678436,14563,1879,1859,5279,0.12902561285449426,0.12765226944997596,0.3624939916226052,0.3624939916226052,주거지구 후보
train_2023_2024,4918,매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.04550934,13875,2540,2588,4418,0.18306306306306305,0.18652252252252252,0.3184144144144144,0.3184144144144144,주거지구 후보
train_2023_2024,4919,학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.06938171,3768,322,630,1135,0.08545647558386411,0.16719745222929935,0.3012208067940552,0.3012208067940552,주거지구 후보
train_2023_2024,4923,수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,14136,1912,2645,4708,0.1352574985851726,0.18711092246745897,0.33305036785512165,0.33305036785512165,주거지구 후보
train_2023_2024,4924,논현동가구거리,강남구 논현동 56-21,37.51280975,127.02636719,4635,1088,956,1074,0.23473570658036677,0.20625674217907228,0.23171521035598705,0.23473570658036677,업무/상업지구 후보
train_2023_2024,4925,청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.04660797,4304,1380,785,792,0.32063197026022305,0.18238847583643122,0.18401486988847585,0.32063197026022305,업무/상업지구 후보
train_2023_2024,4926,대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.06803894,10152,2580,1563,2865,0.2541371158392435,0.15395981087470448,0.28221040189125296,0.28221040189125296,주거지구 후보
train_2023_2024,4928,교수마을 입구,강남구 자곡동 203-1,37.4818573,127.10456085,4508,1189,665,1203,0.2637533274179237,0.14751552795031056,0.2668589174800355,0.2668589174800355,주거지구 후보
train_2023_2024,4929,파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.04914856,5187,874,780,1199,0.1684981684981685,0.15037593984962405,0.23115481010217853,0.23115481010217853,주거지구 후보
train_2023_2024,4930,학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.07099915,2417,656,563,647,0.27141083988415393,0.2329333884981382,0.26768721555647496,0.27141083988415393,업무/상업지구 후보
