station_id,mapped_dong_code,mapped_dong_name,morning_net_inflow,evening_net_inflow,subway_distance_m,bus_stop_count_300m,life_pop_7_10_mean,life_pop_11_14_mean,life_pop_17_20_mean,station_name,주소,latitude,longitude,total_return_count,return_7_10_count,return_11_14_count,return_17_20_count,arrival_7_10_ratio,arrival_11_14_ratio,arrival_17_20_ratio,dominant_ratio,district_hypothesis
2407,11680640,역삼1동,386.0,526.0,201.39988933613105,44,112062.8253233242,150148.66741761286,117683.77599746925, 역삼서초삼성 세무서 앞 (역삼빌딩 앞,강남구 역삼동 804,37.49847031,127.03011322,17033,3127,3792,5104,0.18358480596489168,0.22262666588387248,0.29965361357365117,0.29965361357365117,주거지구 후보
2408,11680700,세곡동,-1608.0,961.0,1149.887472228028,16,46016.29151874145,40696.17679541724,42582.81225133379, 강남한양수자인아파트,강남구 자곡로 260,37.4773407,127.11327362,8886,896,1253,3487,0.1008327706504614,0.14100832770650462,0.39241503488633805,0.39241503488633805,주거지구 후보
2409,11680640,역삼1동,182.0,-741.0,579.9208775630715,48,112062.8253233242,150148.66741761286,117683.77599746925, 역삼동 디오슈페리움 (우성아파트 사거리),강남구 역삼동 858(강남대로 342 앞 도로),37.49206161,127.03074646,13121,2404,2364,4201,0.1832177425501105,0.18016919442115692,0.32017376724335034,0.32017376724335034,주거지구 후보
2410,11680640,역삼1동,-348.0,-1294.0,264.2155616894363,16,112062.8253233242,150148.66741761286,117683.77599746925, 포스코피앤에스타워 (역삼역 3번출구 부근),강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.03375244,10856,3149,2484,2394,0.29007000736919675,0.2288135593220339,0.2205232129697863,0.29007000736919675,업무/상업지구 후보
2411,11680700,세곡동,-1341.0,1019.0,1297.571984084612,0,46016.29151874145,40696.17679541724,42582.81225133379, 세곡동 성당,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.11222839,11494,1593,1871,4117,0.13859404906907952,0.1627805811727858,0.35818688011136246,0.35818688011136246,주거지구 후보
2413,11680656,도곡2동,647.0,188.0,34.37292524829955,32,30059.92420273598,30812.346695554035,27148.728534678525,도곡역 1번 출구,남부순환로 2814,37.49095917,127.05498505,21068,4496,3575,6852,0.21340421492310613,0.1696886273020695,0.325232580216442,0.325232580216442,주거지구 후보
2414,11680656,도곡2동,4161.0,-1432.0,386.457423869868,36,30059.92420273598,30812.346695554035,27148.728534678525, 도곡역 아카데미스위트 앞,언주로30길 21,37.48897171,127.05182648,28885,8730,6390,6382,0.3022329929028908,0.22122208758871387,0.2209451272286654,0.3022329929028908,업무/상업지구 후보
2415,11680630,대치4동,-423.0,348.0,68.99004964708885,32,39589.97909316005,50739.38959329685,50623.27934124487,한티역 롯데백화점 앞,선릉로 228,37.49667358,127.05342865,20830,2434,4745,6986,0.11685069611137781,0.22779644743158906,0.3353816610657705,0.3353816610657705,주거지구 후보
2416,11680656,도곡2동,-307.0,483.0,70.80278788774854,32,30059.92420273598,30812.346695554035,27148.728534678525,한티역 6번 출구,선릉로 227,37.4958992,127.05219269,9778,1425,1819,3551,0.14573532419717733,0.18602986295766005,0.36316220085907136,0.36316220085907136,주거지구 후보
2417,11680640,역삼1동,-715.0,187.0,278.2888150017223,20,112062.8253233242,150148.66741761286,117683.77599746925,선정릉 디캠프(D.CAMP)앞,선릉로 551,37.50799942,127.04524994,5272,935,814,1531,0.17735204855842185,0.15440060698027314,0.290402124430956,0.290402124430956,주거지구 후보
2418,11680580,삼성1동,-683.0,2477.0,48.867540239301896,44,44052.2044621751,68106.46228580711,46531.80653272913,봉은사역 7번 출구,봉은사로 601,37.51393509,127.05982208,13532,1885,2653,5512,0.13929943836831216,0.19605379840378362,0.40733077150458175,0.40733077150458175,주거지구 후보
2419,11680580,삼성1동,-648.0,442.0,49.097248209026425,44,44052.2044621751,68106.46228580711,46531.80653272913,"봉은사역 1,2번 출구",봉은사로 601,37.51430893,127.05970001,11026,1808,1977,3379,0.16397605659350625,0.17930346453836388,0.306457464175585,0.306457464175585,주거지구 후보
2420,11680610,대치2동,-3545.0,2516.0,47.85274275953258,28,54042.53933621752,64417.24090506156,55294.00449155267,학여울역 사거리(LG베스트샵 앞),영동대로 202,37.49689484,127.07013702,12964,1388,1846,5766,0.10706572045664918,0.1423943227398951,0.4447701326751003,0.4447701326751003,주거지구 후보
2421,11680640,역삼1동,-1325.0,838.0,65.3677739534909,64,112062.8253233242,150148.66741761286,117683.77599746925, 신논현역 4번출구,봉은사로 110,37.504673,127.02579498,7452,668,1444,3330,0.08964036500268384,0.1937734836285561,0.4468599033816425,0.4468599033816425,주거지구 후보
2422,11680750,수서동,-47.0,1109.0,644.8334926931101,32,25623.445430950753,26558.29152739398,23695.385420314637,수서동 성당 맞은편,광평로34길 202,37.48416901,127.09484863,12177,2318,1897,3969,0.19035887328570256,0.15578549724891189,0.3259423503325942,0.3259423503325942,주거지구 후보
2423,11680740,일원2동(현 개포3동),-2306.0,2194.0,313.58422587226244,52,18222.67470047879,16404.544954240766,16417.981814261286,영희초교 사거리(래미안개포루체하임),개포로110길 50,37.4908371,127.08065033,28836,3170,5289,9142,0.10993202940768484,0.18341656263004577,0.31703426272714663,0.31703426272714663,주거지구 후보
2425,11680700,세곡동,233.0,189.0,1894.925813281008,36,46016.29151874145,40696.17679541724,42582.81225133379,세곡동 사거리(대왕초등학교 정류장),헌릉로618길 8,37.46461868,127.10684967,3714,711,632,961,0.19143780290791598,0.17016693591814755,0.2587506731287022,0.2587506731287022,주거지구 후보
2426,11680700,세곡동,-4559.0,2124.0,1968.5427119670348,20,46016.29151874145,40696.17679541724,42582.81225133379,강남한신휴플러스 6단지,강남구 율현동 333-1,37.46829605,127.10469818,11291,957,1433,4092,0.08475777167655654,0.12691524222832345,0.362412540961828,0.362412540961828,주거지구 후보
2427,11680670,개포2동,-948.0,392.0,225.0426847689185,32,33161.69160892613,29830.0458876197,29875.256968433652,개포고등학교 정문앞,강남구 개포로402,37.48485184,127.0583725,12717,2161,2054,3672,0.16993001494063065,0.16151608083667532,0.28874734607218683,0.28874734607218683,주거지구 후보
2430,11680640,역삼1동,-1456.0,-308.0,54.83847827808243,36,112062.8253233242,150148.66741761286,117683.77599746925,강남파이낸스센터앞(역삼역2번출구),테헤란로152,37.50024414,127.03605652,7755,1533,1961,2051,0.197678916827853,0.25286911669890394,0.26447453255963893,0.26447453255963893,주거지구 후보
2431,11680600,대치1동,125.0,426.0,85.17955215059632,32,27048.917656600548,28649.684428112178,33072.03014121067,대치역 7번출구,남부순환로155,37.49411774,127.06290436,31274,5184,6478,9021,0.16576069578563662,0.207136918846326,0.28845047003901003,0.28845047003901003,주거지구 후보
3602,11680730,일원1동,2324.0,-1414.0,823.5464595047393,0,15228.157974316004,14695.19305475376,14142.947929582764, 한국지역난방공사강남지사,양재대로 781,37.49229431,127.09433746,10022,4850,1215,1955,0.4839353422470565,0.12123328676910797,0.19507084414288564,0.4839353422470565,업무/상업지구 후보
3604,11680580,삼성1동,-1056.0,625.0,51.57642929301604,16,44052.2044621751,68106.46228580711,46531.80653272913, 삼성중앙역 5번출구,삼성동145-1,37.51296234,127.05386353,13049,3458,2031,4362,0.26500114951337267,0.15564411065982067,0.3342784887730861,0.3342784887730861,주거지구 후보
3606,11680510,신사동,1276.0,182.0,587.2864302362686,24,34711.2626499658,47294.58111371408,44266.38985273598, 신사동주민센터 옆,압구정로 130,37.52422714,127.02285004,11268,2300,2213,3290,0.20411785587504438,0.19639687610933618,0.29197728079517216,0.29197728079517216,주거지구 후보
3609,11680655,도곡1동,324.0,-674.0,380.9211484218494,40,39281.57394435705,39291.80882322161,35228.0752125855, 언주초등학교 입구,남부순환로2641,37.48536682,127.03849792,8496,1720,1571,2307,0.2024482109227872,0.1849105461393597,0.2715395480225989,0.2715395480225989,주거지구 후보
3610,11680700,세곡동,-69.0,-153.0,1704.744163170399,36,46016.29151874145,40696.17679541724,42582.81225133379, 윗반마을 입구,세곡동 97-3,37.46534729,127.1088028,2338,400,470,617,0.1710863986313088,0.20102651839178784,0.26390076988879385,0.26390076988879385,주거지구 후보
3611,11680700,세곡동,380.0,-194.0,1722.434165015155,28,46016.29151874145,40696.17679541724,42582.81225133379, 방죽마을 입구,율현동 264-5,37.47123337,127.10721588,6183,1713,971,1617,0.27704997573993206,0.15704350638848455,0.26152353226589037,0.27704997573993206,업무/상업지구 후보
3612,11680700,세곡동,1210.0,687.0,2148.2378396119357,28,46016.29151874145,40696.17679541724,42582.81225133379, 은곡마을,세곡동 548(도담공원~행복공원 사이),37.46726227,127.09801483,13082,2706,2393,4148,0.20684910564133924,0.18292310044335727,0.3170768995566427,0.3170768995566427,주거지구 후보
3614,11680600,대치1동,1576.0,501.0,484.3137847604151,28,27048.917656600548,28649.684428112178,33072.03014121067, 은마아파트 입구 사거리,삼성로237(정성한줄 대치점 앞),37.49840164,127.06093597,26742,5020,5982,7730,0.18771969187046594,0.2236930670854835,0.28905840999177324,0.28905840999177324,주거지구 후보
3615,11680531,논현2동,-910.0,-5.0,87.21643769317132,32,48771.59621426129,62230.2112386115,48357.27645215458, 서울 논현동우체국 앞,학동로212,37.51446152,127.0326004,5020,492,1055,1761,0.09800796812749003,0.2101593625498008,0.350796812749004,0.350796812749004,주거지구 후보
3616,11680650,역삼2동,-496.0,357.0,316.10926862433615,24,58832.34507924077,63507.11466898085,51546.29168211355, 역삼중학교 앞(체육관 방향),도곡로43길 10,37.49526215,127.04950714,5992,571,1209,1922,0.09529372496662217,0.2017690253671562,0.32076101468624835,0.32076101468624835,주거지구 후보
3618,11680700,세곡동,-1275.0,1937.0,1493.9413579676543,44,46016.29151874145,40696.17679541724,42582.81225133379, 서울율현초교 삼거리,밤고개로 231,37.47364044,127.10702515,14453,1730,2532,5289,0.11969833252611914,0.17518854217117552,0.3659447865495053,0.3659447865495053,주거지구 후보
3620,11680565,청담동,-1761.0,-588.0,155.02065236544613,32,44485.18132588919,53001.089906737354,42721.22389463064, 청담역 11번 출구,학동로87길 7,37.51925659,127.0515976,1346,82,191,588,0.06092124814264487,0.14190193164933135,0.43684992570579495,0.43684992570579495,주거지구 후보
3621,11680610,대치2동,355.0,-979.0,708.6609758828857,28,54042.53933621752,64417.24090506156,55294.00449155267, 휘문고교 사거리,영동대로 319,37.50286484,127.06594086,3268,1023,747,700,0.3130354957160343,0.22858017135862913,0.2141982864137087,0.3130354957160343,업무/상업지구 후보
3622,11680610,대치2동,-170.0,285.0,646.6480548216396,32,54042.53933621752,64417.24090506156,55294.00449155267, 은마아파트입구 사거리(1),삼성로 312,37.49986649,127.0605011,5195,817,929,1550,0.15726660250240615,0.17882579403272378,0.2983638113570741,0.2983638113570741,주거지구 후보
3623,11680730,일원1동,-407.0,723.0,668.6767373497405,8,15228.157974316004,14695.19305475376,14142.947929582764, 일원에코파크 앞(개포로 방면),개포로 670,37.49587631,127.08650208,6171,819,999,2401,0.1327175498298493,0.16188624210014585,0.38907794522767786,0.38907794522767786,주거지구 후보
3624,11680670,개포2동,-850.0,-57.0,136.29620863218736,43,33161.69160892613,29830.0458876197,29875.256968433652, 대모산입구역 7번 출구 앞,개포로 522(사진참고),37.49017715,127.07305908,4038,335,810,1350,0.0829618623080733,0.20059435364041606,0.3343239227340267,0.3343239227340267,주거지구 후보
3627,11680545,압구정동,-240.0,1177.0,386.32526150246906,0,40653.44209463064,53924.654357660744,48026.726367510266, 압구정나들목,압구정동 507,37.53075027,127.04160309,19801,1864,2793,7424,0.09413665976465835,0.1410534821473663,0.3749305590626736,0.3749305590626736,주거지구 후보
3628,11680640,역삼1동,3461.0,-1337.0,470.43228207177975,8,112062.8253233242,150148.66741761286,117683.77599746925, 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.03302765,21191,6451,4385,4571,0.304421688452645,0.2069274692086263,0.21570478033127272,0.304421688452645,업무/상업지구 후보
3629,11680565,청담동,1708.0,253.0,659.6319661547286,28,44485.18132588919,53001.089906737354,42721.22389463064, 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502,7950,2218,1268,1539,0.2789937106918239,0.15949685534591196,0.19358490566037737,0.2789937106918239,업무/상업지구 후보
3630,11680690,개포4동,-1590.0,723.0,1151.9462172816457,40,16659.15076863885,15720.087848119014,14737.072746306429, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,6940,813,727,2799,0.11714697406340058,0.10475504322766571,0.403314121037464,0.403314121037464,주거지구 후보
3634,11680690,개포4동,-463.0,179.0,990.2948851676472,28,16659.15076863885,15720.087848119014,14737.072746306429, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,4753,648,674,1406,0.13633494634967389,0.14180517567851883,0.29581317062907636,0.29581317062907636,주거지구 후보
3636,11680590,삼성2동,-547.0,337.0,156.72781006518258,12,43883.83807841997,47708.349203659374,38582.2189622435, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,10783,1689,2205,3294,0.15663544468144303,0.20448854678660855,0.3054808494853009,0.3054808494853009,주거지구 후보
3637,11680700,세곡동,-363.0,171.0,2398.4027049176902,12,46016.29151874145,40696.17679541724,42582.81225133379, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,5113,665,860,1401,0.13006062976725993,0.16819870917269705,0.2740074320359867,0.2740074320359867,주거지구 후보
3638,11680565,청담동,19.0,33.0,967.898813396328,4,44485.18132588919,53001.089906737354,42721.22389463064, 신청담나들목,강변오솔길,37.52796173,127.05162811,8000,1059,1177,2450,0.132375,0.147125,0.30625,0.30625,주거지구 후보
3640,11680730,일원1동,158.0,-136.0,829.0634448917097,28,15228.157974316004,14695.19305475376,14142.947929582764, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,14535,3362,2605,3629,0.23130374957000344,0.17922256621947025,0.2496732026143791,0.2496732026143791,주거지구 후보
3641,11680730,일원1동,760.0,-1717.0,46.01523666178819,32,15228.157974316004,14695.19305475376,14142.947929582764, 대청역,강남구 일원로 7,37.49370575,127.0799942,18316,6102,2854,4549,0.3331513430880105,0.15582004804542476,0.24836208779209434,0.3331513430880105,업무/상업지구 후보
3642,11680700,세곡동,-4717.0,-1141.0,1493.6372457873142,8,46016.29151874145,40696.17679541724,42582.81225133379, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,5358,311,623,2179,0.05804404628592758,0.11627472937663307,0.4066815976110489,0.4066815976110489,주거지구 후보
3643,11680700,세곡동,-630.0,698.0,1534.1276174416805,32,46016.29151874145,40696.17679541724,42582.81225133379, 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.10375977,11456,2050,1860,3723,0.178945530726257,0.16236033519553073,0.32498254189944137,0.32498254189944137,주거지구 후보
3644,11680720,일원본동,-1768.0,-1044.0,364.79683251335905,16,26030.51044035568,24286.366290218877,20233.524569528046, 상록수아파트,광평로10길 15,37.48276138,127.08042145,5774,494,1062,1850,0.08555594042258399,0.18392795289227573,0.3204018011776931,0.3204018011776931,주거지구 후보
3646,11680640,역삼1동,-759.0,259.0,122.42952472301587,32,112062.8253233242,150148.66741761286,117683.77599746925, 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.04277039,7781,817,1385,2930,0.10499935740907339,0.1779976866726642,0.3765582829970441,0.3765582829970441,주거지구 후보
3647,11680670,개포2동,272.0,-822.0,61.64599951375845,28,33161.69160892613,29830.0458876197,29875.256968433652, 구룡역 1번 출구,개포동 175-3,37.48642349,127.05931854,5657,2100,764,1636,0.3712214954923104,0.13505391550291673,0.2891992222025809,0.3712214954923104,업무/상업지구 후보
3648,11680670,개포2동,-57.0,-14.0,145.90520294220124,20,33161.69160892613,29830.0458876197,29875.256968433652, 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011,2923,484,486,756,0.16558330482381114,0.16626753335614095,0.2586383852206637,0.2586383852206637,주거지구 후보
3649,11680670,개포2동,45.0,-504.0,90.66079154134238,24,33161.69160892613,29830.0458876197,29875.256968433652, 구룡역 5번 출구,개포동 181-1,37.48607635,127.05921936,6201,2242,767,2006,0.3615545879696823,0.12368972746331237,0.3234962102886631,0.3615545879696823,업무/상업지구 후보
3651,11680670,개포2동,-2096.0,1310.0,20.18194194156666,28,33161.69160892613,29830.0458876197,29875.256968433652, 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,20222,1815,3730,7307,0.08975373355751162,0.1844525764019385,0.36133913559489667,0.36133913559489667,주거지구 후보
4901,11680610,대치2동,77.0,-489.0,258.1762679262916,20,54042.53933621752,64417.24090506156,55294.00449155267,KT&G타워 옆(상상마당 대치아트홀),강남구 대치동 1002,37.50687408,127.06473541,5669,1980,1245,1237,0.3492679484917975,0.21961545246075145,0.21820426883048158,0.3492679484917975,업무/상업지구 후보
4902,11680640,역삼1동,1085.0,-767.0,651.2003108238803,20,112062.8253233242,150148.66741761286,117683.77599746925, 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.03937531,15530,4503,2797,3423,0.2899549259497746,0.18010302640051512,0.22041210560206054,0.2899549259497746,업무/상업지구 후보
4903,11680510,신사동,796.0,-412.0,330.85930235003264,16,34711.2626499658,47294.58111371408,44266.38985273598, 신사스퀘어,신사동 504-11,37.51916885,127.0189743,4650,1180,953,1282,0.2537634408602151,0.2049462365591398,0.2756989247311828,0.2756989247311828,주거지구 후보
4905,11680610,대치2동,2698.0,418.0,327.5313301259748,16,54042.53933621752,64417.24090506156,55294.00449155267, 강남경찰서,강남구 대치동 998,37.50971985,127.06679535,14355,4163,3524,3402,0.29000348310693136,0.24548937652385927,0.23699059561128527,0.29000348310693136,업무/상업지구 후보
4906,11680610,대치2동,4392.0,-482.0,293.971876079713,40,54042.53933621752,64417.24090506156,55294.00449155267, 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.06017303,27803,7641,6435,6849,0.2748264575765205,0.2314498435420638,0.24634032298672806,0.2748264575765205,업무/상업지구 후보
4907,11680510,신사동,-686.0,206.0,272.139869903092,24,34711.2626499658,47294.58111371408,44266.38985273598, 극동스포츠 앞,강남구 신사동 575,37.5257225,127.02588654,5881,798,1005,1976,0.13569120897806494,0.17088930454004422,0.33599727937425605,0.33599727937425605,주거지구 후보
4908,11680531,논현2동,1091.0,-732.0,661.3688034184021,32,48771.59621426129,62230.2112386115,48357.27645215458, SB타워 앞,강남구 도산대로 318,37.52210999,127.03646088,6688,1875,1282,1455,0.2803528708133971,0.1916866028708134,0.21755382775119617,0.2803528708133971,업무/상업지구 후보
4909,11680640,역삼1동,-414.0,-394.0,385.1145116004697,36,112062.8253233242,150148.66741761286,117683.77599746925, 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.02919769,2429,309,378,723,0.12721284479209552,0.15561959654178675,0.2976533552902429,0.2976533552902429,주거지구 후보
4913,11680580,삼성1동,1158.0,-292.0,277.57681908286526,20,44052.2044621751,68106.46228580711,46531.80653272913, 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427,7854,2005,1528,1807,0.25528393175451997,0.19455054749172396,0.23007384772090655,0.25528393175451997,업무/상업지구 후보
4914,11680580,삼성1동,4731.0,-2058.0,432.7475437779764,28,44052.2044621751,68106.46228580711,46531.80653272913, 도심공항타워 앞,삼성동 159-9,37.50999069,127.05847168,19204,6038,4989,4047,0.3144136638200375,0.2597896271610081,0.21073734638616956,0.3144136638200375,업무/상업지구 후보
4915,11680650,역삼2동,-140.0,22.0,369.7041359090686,16,58832.34507924077,63507.11466898085,51546.29168211355, 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.03857422,4610,969,876,1058,0.2101952277657267,0.19002169197396962,0.22950108459869847,0.22950108459869847,주거지구 후보
4916,11680580,삼성1동,-402.0,86.0,383.9595335263336,28,44052.2044621751,68106.46228580711,46531.80653272913, 청담역 1번출구,강남구 영동대로 648,37.51973724,127.05767822,2543,286,361,963,0.11246559182068423,0.14195831694848604,0.3786865906409752,0.3786865906409752,주거지구 후보
4917,11680730,일원1동,-2565.0,1774.0,642.5549922732143,28,15228.157974316004,14695.19305475376,14142.947929582764,일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.08678436,14563,1879,1859,5279,0.12902561285449426,0.12765226944997596,0.3624939916226052,0.3624939916226052,주거지구 후보
4918,11680655,도곡1동,1.0,418.0,117.27548323360584,40,39281.57394435705,39291.80882322161,35228.0752125855,매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.04550934,13875,2540,2588,4418,0.18306306306306305,0.18652252252252252,0.3184144144144144,0.3184144144144144,주거지구 후보
4919,11680610,대치2동,-506.0,39.0,106.95046825584724,32,54042.53933621752,64417.24090506156,55294.00449155267,학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.06938171,3768,322,630,1135,0.08545647558386411,0.16719745222929935,0.3012208067940552,0.3012208067940552,주거지구 후보
4923,11680610,대치2동,-482.0,7.0,295.96648754230614,12,54042.53933621752,64417.24090506156,55294.00449155267,수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,14136,1912,2645,4708,0.1352574985851726,0.18711092246745897,0.33305036785512165,0.33305036785512165,주거지구 후보
4924,11680521,논현1동,256.0,-227.0,476.68845040245674,4,43807.05390064979,51912.863196648424,45663.3832001026,논현동가구거리,강남구 논현동 56-21,37.51280975,127.02636719,4635,1088,956,1074,0.23473570658036677,0.20625674217907228,0.23171521035598705,0.23473570658036677,업무/상업지구 후보
4925,11680565,청담동,1039.0,-225.0,660.6716963173001,28,44485.18132588919,53001.089906737354,42721.22389463064,청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.04660797,4304,1380,785,792,0.32063197026022305,0.18238847583643122,0.18401486988847585,0.32063197026022305,업무/상업지구 후보
4926,11680610,대치2동,701.0,-344.0,531.8895415759499,24,54042.53933621752,64417.24090506156,55294.00449155267,대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.06803894,10152,2580,1563,2865,0.2541371158392435,0.15395981087470448,0.28221040189125296,0.28221040189125296,주거지구 후보
4928,11680700,세곡동,339.0,-629.0,565.3186211130518,8,46016.29151874145,40696.17679541724,42582.81225133379,교수마을 입구,강남구 자곡동 203-1,37.4818573,127.10456085,4508,1189,665,1203,0.2637533274179237,0.14751552795031056,0.2668589174800355,0.2668589174800355,주거지구 후보
4929,11680565,청담동,196.0,-99.0,694.4195539135627,28,44485.18132588919,53001.089906737354,42721.22389463064,파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.04914856,5187,874,780,1199,0.1684981684981685,0.15037593984962405,0.23115481010217853,0.23115481010217853,주거지구 후보
4930,11680610,대치2동,-393.0,132.0,36.05841286220048,12,54042.53933621752,64417.24090506156,55294.00449155267,학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.07099915,2417,656,563,647,0.27141083988415393,0.2329333884981382,0.26768721555647496,0.27141083988415393,업무/상업지구 후보
