station_id,cluster,gangnam_station_name,gangnam_address,gangnam_lat,gangnam_lon,gangnam_lcd_rack,gangnam_qr_rack,gangnam_operation_type,resolved_api_station_id,api_station_id,master_api_station_id,realtime_station_name,master_station_name,master_station_id_name,realtime_bike_stock,realtime_capacity,master_capacity,realtime_matched,operational_status,mapping_source,zero_coordinate_candidate,exception_note
3623,3, 일원에코파크 앞(개포로 방면),개포로 670,37.49587631,127.08650208,0,10,QR,ST-2685,ST-2685,,3623. 일원에코파크 앞(개포로 방면),,,4.0,10.0,,True,realtime_available,bikeList,False,
3624,2, 대모산입구역 7번 출구 앞,개포로 522(사진참고),37.49017715,127.07305908,0,10,QR,ST-2686,ST-2686,,3624. 대모산입구역 7번 출구 앞,,,8.0,10.0,,True,realtime_available,bikeList,False,
3627,2, 압구정나들목,압구정동 507,37.53075027,127.04160309,0,10,QR,ST-2688,ST-2688,,3627. 압구정나들목,,,4.0,10.0,,True,realtime_available,bikeList,False,
3628,0, 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.03302765,0,10,QR,ST-2689,,ST-2689,,역삼1동 주민센터,3628. 역삼1동 주민센터,,,10.0,False,realtime_unavailable_candidate,tbCycleStationInfo_master,False,bikeList 미노출; 마스터 API 존재
3629,0, 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502,0,4,QR,ST-2690,ST-2690,,3629. 청담사거리(신한오피스텔빌딩 앞),,,0.0,4.0,,True,realtime_available,bikeList,False,
3630,4, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,0,10,QR,ST-2691,ST-2691,,3630. 개포우성6차아파트 정문 앞,,,7.0,10.0,,True,realtime_available,bikeList,False,
3634,4, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,0,5,QR,ST-2788,ST-2788,,3634. 국악고교 앞 교차로,,,0.0,5.0,,True,realtime_available,bikeList,False,
3636,3, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,0,5,QR,ST-2837,ST-2837,,3636. 삼성중앙역·플래티넘아파트 정류소,,,3.0,5.0,,True,realtime_available,bikeList,False,
3637,4, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,0,10,QR,ST-2838,ST-2838,,3637. 세곡데이케어센터,,,9.0,10.0,,True,realtime_available,bikeList,False,
3638,4, 신청담나들목,강변오솔길,37.52796173,127.05162811,0,5,QR,ST-2839,ST-2839,,3638. 신청담나들목,,,6.0,5.0,,True,realtime_available,bikeList,False,
3640,0, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,0,7,QR,ST-2847,ST-2847,,3640. 일원1동주민센터앞 사거리,,,0.0,7.0,,True,realtime_available,bikeList,False,
3641,0, 대청역,강남구 일원로 7,37.49370575,127.0799942,0,10,QR,ST-2867,ST-2867,,3641. 대청역,,,10.0,10.0,,True,realtime_available,bikeList,False,
3642,4, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,0,13,QR,ST-2907,ST-2907,,3642. 강남자곡힐스테이트,,,19.0,13.0,,True,realtime_available,bikeList,False,
3643,4, 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.10375977,0,5,QR,ST-2868,ST-2868,,3643. 더시그넘하우스 앞,,,0.0,5.0,,True,realtime_available,bikeList,False,
3644,3, 상록수아파트,광평로10길 15,37.48276138,127.08042145,0,5,QR,ST-2869,ST-2869,,3644. 상록수아파트,,,0.0,5.0,,True,realtime_available,bikeList,False,
3646,3, 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.04277039,0,7,QR,ST-2882,ST-2882,,3646. 선정릉역 4번 출구,,,0.0,7.0,,True,realtime_available,bikeList,False,
3647,0, 구룡역 1번 출구,개포동 175-3,37.48642349,127.05931854,0,10,QR,ST-2925,ST-2925,,3647. 구룡역 1번 출구,,,0.0,10.0,,True,realtime_available,bikeList,False,
3648,3, 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011,0,5,QR,ST-2926,ST-2926,,3648. 구룡역 4번 출구,,,4.0,5.0,,True,realtime_available,bikeList,False,
3649,0, 구룡역 5번 출구,개포동 181-1,37.48607635,127.05921936,0,6,QR,ST-2927,ST-2927,,3649. 구룡역 5번 출구,,,4.0,6.0,,True,realtime_available,bikeList,False,
3651,2, 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,0,5,QR,ST-3049,ST-3049,,3651. 개포동역 4번출구,,,24.0,5.0,,True,realtime_available,bikeList,False,
4902,0, 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.03937531,0,6,QR,ST-2870,ST-2870,,4902. 구역삼세무서 교차로,,,1.0,6.0,,True,realtime_available,bikeList,False,
4903,0, 신사스퀘어,신사동 504-11,37.51916885,127.0189743,0,6,QR,ST-3066,ST-3066,,4903. 신사스퀘어,,,6.0,6.0,,True,realtime_available,bikeList,False,
4905,0, 강남경찰서,강남구 대치동 998,37.50971985,127.06679535,0,10,QR,ST-3079,ST-3079,,4905. 강남경찰서,,,1.0,10.0,,True,realtime_available,bikeList,False,
4906,0, 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.06017303,0,10,QR,ST-3077,ST-3077,,4906. 섬유센터 앞,,,0.0,10.0,,True,realtime_available,bikeList,False,
4907,2, 극동스포츠 앞,강남구 신사동 575,37.5257225,127.02588654,0,5,QR,ST-3078,ST-3078,,4907. 극동스포츠 앞,,,16.0,5.0,,True,realtime_available,bikeList,False,
4908,0, SB타워 앞,강남구 도산대로 318,37.52210999,127.03646088,0,5,QR,ST-3096,ST-3096,,4908. SB타워 앞,,,5.0,5.0,,True,realtime_available,bikeList,False,
4909,3, 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.02919769,0,6,QR,ST-3108,ST-3108,,4909. 노보텔 앰배서더 앞,,,0.0,6.0,,True,realtime_available,bikeList,False,
4913,3, 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427,0,7,QR,ST-3111,ST-3111,,4913. 레베쌍트 빌딩 앞,,,0.0,7.0,,True,realtime_available,bikeList,False,
4914,0, 도심공항타워 앞,삼성동 159-9,37.50999069,127.05847168,0,6,QR,ST-3112,ST-3112,,4914. 도심공항타워 앞,,,0.0,6.0,,True,realtime_available,bikeList,False,
4915,0, 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.03857422,0,6,QR,ST-3115,ST-3115,,4915. 영동중앙교회 버스정류장,,,3.0,6.0,,True,realtime_available,bikeList,False,
4916,3, 청담역 1번출구,강남구 영동대로 648,37.51973724,127.05767822,0,5,QR,ST-3164,ST-3164,,4916. 청담역 1번출구,,,2.0,5.0,,True,realtime_available,bikeList,False,
4917,2,일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.08678436,0,5,QR,ST-3179,ST-3179,,4917. 일원에코파크 주차장,,,5.0,5.0,,True,realtime_available,bikeList,False,
4918,3,매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.04550934,0,5,QR,ST-3185,ST-3185,,4918. 매봉역 1번출구,,,20.0,5.0,,True,realtime_available,bikeList,False,
4919,3,학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.06938171,0,6,QR,ST-3178,ST-3178,,4919. 학여울역사거리(은마아파트),,,0.0,6.0,,True,realtime_available,bikeList,False,
4923,3,수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,0,9,QR,ST-3207,ST-3207,,4923.수협대치동지점,,,6.0,9.0,,True,realtime_available,bikeList,False,
4924,0,논현동가구거리,강남구 논현동 56-21,37.51280975,127.02636719,0,8,QR,ST-3208,ST-3208,,4924.논현동가구거리,,,1.0,8.0,,True,realtime_available,bikeList,False,
4925,0,청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.04660797,0,7,QR,ST-3243,ST-3243,,4925. 청담백영빌딩 앞,,,3.0,7.0,,True,realtime_available,bikeList,False,
4926,0,대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.06803894,0,10,QR,ST-3240,ST-3240,,4926. 대치우성아파트 사거리,,,5.0,10.0,,True,realtime_available,bikeList,False,
4928,0,교수마을 입구,강남구 자곡동 203-1,37.4818573,127.10456085,0,10,QR,ST-3245,ST-3245,,4928. 교수마을 입구,,,16.0,10.0,,True,realtime_available,bikeList,False,
4929,0,파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.04914856,0,6,QR,ST-3254,ST-3254,,4929. 파스쿠찌 청담사거리점 앞,,,3.0,6.0,,True,realtime_available,bikeList,False,
4930,0,학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.07099915,0,10,QR,ST-3268,ST-3268,,4930. 학여울역 1번출구,,,14.0,10.0,,True,realtime_available,bikeList,False,
