timestamp,parking_lot_id,parking_lot_name,total_spaces,available_spaces,is_holiday,weather_temp_c,weather_precip_mm,weather_humidity,event_flag
2026-03-13 18:00:00,nanji_main,?? ???? ???,100,46,0,-1.0,0.0,55,0
2026-03-13 19:00:00,nanji_main,?? ???? ???,100,46,0,-0.8,0.0,55,0
2026-03-13 20:00:00,nanji_main,?? ???? ???,100,47,0,-0.7,0.0,55,0
2026-03-13 21:00:00,nanji_main,?? ???? ???,100,62,0,-0.5,0.0,55,0
2026-03-13 22:00:00,nanji_main,?? ???? ???,100,64,0,-0.3,0.0,55,0
2026-03-13 23:00:00,nanji_main,?? ???? ???,100,66,0,-0.0,0.0,55,0
2026-03-14 00:00:00,nanji_main,?? ???? ???,100,58,1,0.2,0.0,65,0
2026-03-14 01:00:00,nanji_main,?? ???? ???,100,60,1,0.4,0.0,65,0
2026-03-14 02:00:00,nanji_main,?? ???? ???,100,62,1,0.7,0.0,65,0
2026-03-14 03:00:00,nanji_main,?? ???? ???,100,64,1,0.9,0.0,65,0
2026-03-14 04:00:00,nanji_main,?? ???? ???,100,65,1,1.2,3.0,65,0
2026-03-14 05:00:00,nanji_main,?? ???? ???,100,66,1,1.5,3.0,65,0
2026-03-14 06:00:00,nanji_main,?? ???? ???,100,66,1,1.8,0.0,65,0
2026-03-14 07:00:00,nanji_main,?? ???? ???,100,66,1,2.1,0.0,65,0
2026-03-14 08:00:00,nanji_main,?? ???? ???,100,65,1,2.4,0.0,55,0
2026-03-14 09:00:00,nanji_main,?? ???? ???,100,64,1,2.7,0.0,55,0
2026-03-14 10:00:00,nanji_main,?? ???? ???,100,62,1,3.0,0.0,55,0
2026-03-14 11:00:00,nanji_main,?? ???? ???,100,54,1,3.3,0.0,55,0
2026-03-14 12:00:00,nanji_main,?? ???? ???,100,52,1,3.7,0.0,55,0
2026-03-14 13:00:00,nanji_main,?? ???? ???,100,50,1,4.0,0.0,55,0
2026-03-14 14:00:00,nanji_main,?? ???? ???,100,48,1,4.3,0.0,55,0
2026-03-14 15:00:00,nanji_main,?? ???? ???,100,46,1,4.7,0.0,55,0
2026-03-14 16:00:00,nanji_main,?? ???? ???,100,51,1,5.1,0.0,55,0
2026-03-14 17:00:00,nanji_main,?? ???? ???,100,36,1,5.4,0.0,55,0
2026-03-14 18:00:00,nanji_main,?? ???? ???,100,36,1,5.8,0.0,55,1
2026-03-14 19:00:00,nanji_main,?? ???? ???,100,36,1,6.1,0.0,55,1
2026-03-14 20:00:00,nanji_main,?? ???? ???,100,37,1,6.5,0.0,55,1
2026-03-14 21:00:00,nanji_main,?? ???? ???,100,52,1,6.9,0.0,55,0
2026-03-14 22:00:00,nanji_main,?? ???? ???,100,54,1,7.3,0.0,55,0
2026-03-14 23:00:00,nanji_main,?? ???? ???,100,56,1,7.6,0.0,55,0
2026-03-15 00:00:00,nanji_main,?? ???? ???,100,58,1,8.0,0.0,65,0
2026-03-15 01:00:00,nanji_main,?? ???? ???,100,60,1,8.4,0.0,65,0
2026-03-15 02:00:00,nanji_main,?? ???? ???,100,62,1,8.7,0.0,65,0
2026-03-15 03:00:00,nanji_main,?? ???? ???,100,64,1,9.1,0.0,65,0
2026-03-15 04:00:00,nanji_main,?? ???? ???,100,65,1,9.5,0.0,65,0
2026-03-15 05:00:00,nanji_main,?? ???? ???,100,66,1,9.9,0.0,65,0
2026-03-15 06:00:00,nanji_main,?? ???? ???,100,66,1,10.2,0.0,65,0
2026-03-15 07:00:00,nanji_main,?? ???? ???,100,66,1,10.6,0.0,65,0
2026-03-15 08:00:00,nanji_main,?? ???? ???,100,65,1,10.9,0.0,55,0
2026-03-15 09:00:00,nanji_main,?? ???? ???,100,64,1,11.3,0.0,55,0
2026-03-15 10:00:00,nanji_main,?? ???? ???,100,62,1,11.7,0.0,55,0
2026-03-15 11:00:00,nanji_main,?? ???? ???,100,54,1,12.0,0.0,55,0
2026-03-15 12:00:00,nanji_main,?? ???? ???,100,52,1,12.3,0.0,55,0
2026-03-15 13:00:00,nanji_main,?? ???? ???,100,50,1,12.7,0.0,55,0
2026-03-15 14:00:00,nanji_main,?? ???? ???,100,48,1,13.0,0.0,55,0
2026-03-15 15:00:00,nanji_main,?? ???? ???,100,46,1,13.3,0.0,55,0
2026-03-15 16:00:00,nanji_main,?? ???? ???,100,51,1,13.6,0.0,55,0
2026-03-15 17:00:00,nanji_main,?? ???? ???,100,36,1,13.9,0.0,55,0
2026-03-15 18:00:00,nanji_main,?? ???? ???,100,36,1,14.2,0.0,55,1
2026-03-15 19:00:00,nanji_main,?? ???? ???,100,36,1,14.5,0.0,55,1
2026-03-15 20:00:00,nanji_main,?? ???? ???,100,37,1,14.8,0.0,55,1
2026-03-15 21:00:00,nanji_main,?? ???? ???,100,52,1,15.1,0.0,55,0
2026-03-15 22:00:00,nanji_main,?? ???? ???,100,54,1,15.3,0.0,55,0
2026-03-15 23:00:00,nanji_main,?? ???? ???,100,56,1,15.6,0.0,55,0
2026-03-16 00:00:00,nanji_main,?? ???? ???,100,68,0,15.8,0.0,65,0
2026-03-16 01:00:00,nanji_main,?? ???? ???,100,70,0,16.0,0.0,65,0
2026-03-16 02:00:00,nanji_main,?? ???? ???,100,72,0,16.3,0.0,65,0
2026-03-16 03:00:00,nanji_main,?? ???? ???,100,74,0,16.5,0.0,65,0
2026-03-16 04:00:00,nanji_main,?? ???? ???,100,75,0,16.7,0.0,65,0
2026-03-16 05:00:00,nanji_main,?? ???? ???,100,76,0,16.8,0.0,65,0
2026-03-16 06:00:00,nanji_main,?? ???? ???,100,76,0,17.0,0.0,65,0
2026-03-16 07:00:00,nanji_main,?? ???? ???,100,76,0,17.2,0.0,65,0
2026-03-16 08:00:00,nanji_main,?? ???? ???,100,75,0,17.3,0.0,55,0
2026-03-16 09:00:00,nanji_main,?? ???? ???,100,74,0,17.4,0.0,55,0
2026-03-16 10:00:00,nanji_main,?? ???? ???,100,72,0,17.6,0.0,55,0
2026-03-16 11:00:00,nanji_main,?? ???? ???,100,64,0,17.7,0.0,55,0
2026-03-16 12:00:00,nanji_main,?? ???? ???,100,62,0,17.7,0.0,55,0
2026-03-16 13:00:00,nanji_main,?? ???? ???,100,60,0,17.8,0.0,55,0
2026-03-16 14:00:00,nanji_main,?? ???? ???,100,58,0,17.9,0.0,55,0
2026-03-16 15:00:00,nanji_main,?? ???? ???,100,56,0,17.9,0.0,55,0
2026-03-16 16:00:00,nanji_main,?? ???? ???,100,61,0,18.0,0.0,55,0
2026-03-16 17:00:00,nanji_main,?? ???? ???,100,46,0,18.0,0.0,55,0
2026-03-16 18:00:00,nanji_main,?? ???? ???,100,46,0,18.0,0.0,55,0
2026-03-16 19:00:00,nanji_main,?? ???? ???,100,46,0,18.0,0.0,55,0
2026-03-16 20:00:00,nanji_main,?? ???? ???,100,47,0,18.0,0.0,55,0
2026-03-16 21:00:00,nanji_main,?? ???? ???,100,62,0,17.9,0.0,55,0
2026-03-16 22:00:00,nanji_main,?? ???? ???,100,64,0,17.9,0.0,55,0
2026-03-16 23:00:00,nanji_main,?? ???? ???,100,66,0,17.8,0.0,55,0
2026-03-17 00:00:00,nanji_main,?? ???? ???,100,68,0,17.7,0.0,65,0
2026-03-17 01:00:00,nanji_main,?? ???? ???,100,70,0,17.7,0.0,65,0
2026-03-17 02:00:00,nanji_main,?? ???? ???,100,72,0,17.6,0.0,65,0
2026-03-17 03:00:00,nanji_main,?? ???? ???,100,74,0,17.4,0.0,65,0
2026-03-17 04:00:00,nanji_main,?? ???? ???,100,75,0,17.3,0.0,65,0
2026-03-17 05:00:00,nanji_main,?? ???? ???,100,76,0,17.2,0.0,65,0
2026-03-17 06:00:00,nanji_main,?? ???? ???,100,76,0,17.0,0.0,65,0
2026-03-17 07:00:00,nanji_main,?? ???? ???,100,76,0,16.8,0.0,65,0
2026-03-17 08:00:00,nanji_main,?? ???? ???,100,75,0,16.7,0.0,55,0
2026-03-17 09:00:00,nanji_main,?? ???? ???,100,74,0,16.5,0.0,55,0
2026-03-17 10:00:00,nanji_main,?? ???? ???,100,72,0,16.3,0.0,55,0
2026-03-17 11:00:00,nanji_main,?? ???? ???,100,64,0,16.0,0.0,55,0
2026-03-17 12:00:00,nanji_main,?? ???? ???,100,62,0,15.8,0.0,55,0
2026-03-17 13:00:00,nanji_main,?? ???? ???,100,60,0,15.6,0.0,55,0
2026-03-17 14:00:00,nanji_main,?? ???? ???,100,58,0,15.3,0.0,55,0
2026-03-17 15:00:00,nanji_main,?? ???? ???,100,56,0,15.1,0.0,55,0
2026-03-17 16:00:00,nanji_main,?? ???? ???,100,61,0,14.8,0.0,55,0
2026-03-17 17:00:00,nanji_main,?? ???? ???,100,46,0,14.5,0.0,55,0
2026-03-17 18:00:00,nanji_main,?? ???? ???,100,46,0,14.2,0.0,55,0
2026-03-17 19:00:00,nanji_main,?? ???? ???,100,46,0,13.9,0.0,55,0
2026-03-17 20:00:00,nanji_main,?? ???? ???,100,47,0,13.6,0.0,55,0
2026-03-17 21:00:00,nanji_main,?? ???? ???,100,62,0,13.3,0.0,55,0
2026-03-17 22:00:00,nanji_main,?? ???? ???,100,64,0,13.0,0.0,55,0
2026-03-17 23:00:00,nanji_main,?? ???? ???,100,66,0,12.7,0.0,55,0
2026-03-18 00:00:00,nanji_main,?? ???? ???,100,68,0,12.3,0.0,65,0
2026-03-18 01:00:00,nanji_main,?? ???? ???,100,70,0,12.0,0.0,65,0
2026-03-18 02:00:00,nanji_main,?? ???? ???,100,72,0,11.7,0.0,65,0
2026-03-18 03:00:00,nanji_main,?? ???? ???,100,74,0,11.3,0.0,65,0
2026-03-18 04:00:00,nanji_main,?? ???? ???,100,75,0,10.9,3.0,65,0
2026-03-18 05:00:00,nanji_main,?? ???? ???,100,76,0,10.6,3.0,65,0
2026-03-18 06:00:00,nanji_main,?? ???? ???,100,76,0,10.2,0.0,65,0
2026-03-18 07:00:00,nanji_main,?? ???? ???,100,76,0,9.9,0.0,65,0
2026-03-18 08:00:00,nanji_main,?? ???? ???,100,75,0,9.5,0.0,55,0
2026-03-18 09:00:00,nanji_main,?? ???? ???,100,74,0,9.1,0.0,55,0
2026-03-18 10:00:00,nanji_main,?? ???? ???,100,72,0,8.7,0.0,55,0
2026-03-18 11:00:00,nanji_main,?? ???? ???,100,64,0,8.4,0.0,55,0
2026-03-18 12:00:00,nanji_main,?? ???? ???,100,62,0,8.0,0.0,55,0
2026-03-18 13:00:00,nanji_main,?? ???? ???,100,60,0,7.6,0.0,55,0
2026-03-18 14:00:00,nanji_main,?? ???? ???,100,58,0,7.3,0.0,55,0
2026-03-18 15:00:00,nanji_main,?? ???? ???,100,56,0,6.9,0.0,55,0
2026-03-18 16:00:00,nanji_main,?? ???? ???,100,61,0,6.5,0.0,55,0
2026-03-18 17:00:00,nanji_main,?? ???? ???,100,46,0,6.1,0.0,55,0
2026-03-18 18:00:00,nanji_main,?? ???? ???,100,46,0,5.8,0.0,55,0
2026-03-18 19:00:00,nanji_main,?? ???? ???,100,46,0,5.4,0.0,55,0
2026-03-18 20:00:00,nanji_main,?? ???? ???,100,47,0,5.1,0.0,55,0
2026-03-18 21:00:00,nanji_main,?? ???? ???,100,62,0,4.7,0.0,55,0
2026-03-18 22:00:00,nanji_main,?? ???? ???,100,64,0,4.3,0.0,55,0
2026-03-18 23:00:00,nanji_main,?? ???? ???,100,66,0,4.0,0.0,55,0
2026-03-19 00:00:00,nanji_main,?? ???? ???,100,68,0,3.7,0.0,65,0
2026-03-19 01:00:00,nanji_main,?? ???? ???,100,70,0,3.3,0.0,65,0
2026-03-19 02:00:00,nanji_main,?? ???? ???,100,72,0,3.0,0.0,65,0
2026-03-19 03:00:00,nanji_main,?? ???? ???,100,74,0,2.7,0.0,65,0
2026-03-19 04:00:00,nanji_main,?? ???? ???,100,75,0,2.4,0.0,65,0
2026-03-19 05:00:00,nanji_main,?? ???? ???,100,76,0,2.1,0.0,65,0
2026-03-19 06:00:00,nanji_main,?? ???? ???,100,76,0,1.8,0.0,65,0
2026-03-19 07:00:00,nanji_main,?? ???? ???,100,76,0,1.5,0.0,65,0
2026-03-19 08:00:00,nanji_main,?? ???? ???,100,75,0,1.2,0.0,55,0
2026-03-19 09:00:00,nanji_main,?? ???? ???,100,74,0,0.9,0.0,55,0
2026-03-19 10:00:00,nanji_main,?? ???? ???,100,72,0,0.7,0.0,55,0
2026-03-19 11:00:00,nanji_main,?? ???? ???,100,64,0,0.4,0.0,55,0
2026-03-19 12:00:00,nanji_main,?? ???? ???,100,62,0,0.2,0.0,55,0
2026-03-19 13:00:00,nanji_main,?? ???? ???,100,60,0,-0.0,0.0,55,0
2026-03-19 14:00:00,nanji_main,?? ???? ???,100,58,0,-0.3,0.0,55,0
2026-03-19 15:00:00,nanji_main,?? ???? ???,100,56,0,-0.5,0.0,55,0
2026-03-19 16:00:00,nanji_main,?? ???? ???,100,61,0,-0.7,0.0,55,0
2026-03-19 17:00:00,nanji_main,?? ???? ???,100,46,0,-0.8,0.0,55,0
2026-03-19 18:00:00,nanji_main,?? ???? ???,100,46,0,-1.0,0.0,55,0
2026-03-19 19:00:00,nanji_main,?? ???? ???,100,46,0,-1.2,0.0,55,0
2026-03-19 20:00:00,nanji_main,?? ???? ???,100,47,0,-1.3,0.0,55,0
2026-03-19 21:00:00,nanji_main,?? ???? ???,100,62,0,-1.4,0.0,55,0
2026-03-19 22:00:00,nanji_main,?? ???? ???,100,64,0,-1.6,0.0,55,0
2026-03-19 23:00:00,nanji_main,?? ???? ???,100,66,0,-1.7,0.0,55,0
2026-03-20 00:00:00,nanji_main,?? ???? ???,100,68,0,-1.7,0.0,65,0
2026-03-20 01:00:00,nanji_main,?? ???? ???,100,70,0,-1.8,0.0,65,0
2026-03-20 02:00:00,nanji_main,?? ???? ???,100,72,0,-1.9,0.0,65,0
2026-03-20 03:00:00,nanji_main,?? ???? ???,100,74,0,-1.9,0.0,65,0
2026-03-20 04:00:00,nanji_main,?? ???? ???,100,75,0,-2.0,0.0,65,0
2026-03-20 05:00:00,nanji_main,?? ???? ???,100,76,0,-2.0,0.0,65,0
2026-03-20 06:00:00,nanji_main,?? ???? ???,100,76,0,-2.0,0.0,65,0
2026-03-20 07:00:00,nanji_main,?? ???? ???,100,76,0,-2.0,0.0,65,0
2026-03-20 08:00:00,nanji_main,?? ???? ???,100,75,0,-2.0,0.0,55,0
2026-03-20 09:00:00,nanji_main,?? ???? ???,100,74,0,-1.9,0.0,55,0
2026-03-20 10:00:00,nanji_main,?? ???? ???,100,72,0,-1.9,0.0,55,0
2026-03-20 11:00:00,nanji_main,?? ???? ???,100,64,0,-1.8,0.0,55,0
2026-03-20 12:00:00,nanji_main,?? ???? ???,100,62,0,-1.7,0.0,55,0
2026-03-20 13:00:00,nanji_main,?? ???? ???,100,60,0,-1.7,0.0,55,0
2026-03-20 14:00:00,nanji_main,?? ???? ???,100,58,0,-1.6,0.0,55,0
2026-03-20 15:00:00,nanji_main,?? ???? ???,100,56,0,-1.4,0.0,55,0
2026-03-20 16:00:00,nanji_main,?? ???? ???,100,61,0,-1.3,0.0,55,0
2026-03-20 17:00:00,nanji_main,?? ???? ???,100,46,0,-1.2,0.0,55,0
2026-03-20 18:00:00,nanji_main,?? ???? ???,100,46,0,-1.0,0.0,55,0
2026-03-20 19:00:00,nanji_main,?? ???? ???,100,46,0,-0.8,0.0,55,0
2026-03-20 20:00:00,nanji_main,?? ???? ???,100,47,0,-0.7,0.0,55,0
2026-03-20 21:00:00,nanji_main,?? ???? ???,100,62,0,-0.5,0.0,55,0
2026-03-20 22:00:00,nanji_main,?? ???? ???,100,64,0,-0.3,0.0,55,0
2026-03-20 23:00:00,nanji_main,?? ???? ???,100,66,0,-0.0,0.0,55,0
2026-03-21 00:00:00,nanji_main,?? ???? ???,100,58,1,0.2,0.0,65,0
2026-03-21 01:00:00,nanji_main,?? ???? ???,100,60,1,0.4,0.0,65,0
2026-03-21 02:00:00,nanji_main,?? ???? ???,100,62,1,0.7,0.0,65,0
2026-03-21 03:00:00,nanji_main,?? ???? ???,100,64,1,0.9,0.0,65,0
2026-03-21 04:00:00,nanji_main,?? ???? ???,100,65,1,1.2,3.0,65,0
2026-03-21 05:00:00,nanji_main,?? ???? ???,100,66,1,1.5,3.0,65,0
2026-03-21 06:00:00,nanji_main,?? ???? ???,100,66,1,1.8,0.0,65,0
2026-03-21 07:00:00,nanji_main,?? ???? ???,100,66,1,2.1,0.0,65,0
2026-03-21 08:00:00,nanji_main,?? ???? ???,100,65,1,2.4,0.0,55,0
2026-03-21 09:00:00,nanji_main,?? ???? ???,100,64,1,2.7,0.0,55,0
2026-03-21 10:00:00,nanji_main,?? ???? ???,100,62,1,3.0,0.0,55,0
2026-03-21 11:00:00,nanji_main,?? ???? ???,100,54,1,3.3,0.0,55,0
2026-03-21 12:00:00,nanji_main,?? ???? ???,100,52,1,3.7,0.0,55,0
2026-03-21 13:00:00,nanji_main,?? ???? ???,100,50,1,4.0,0.0,55,0
2026-03-21 14:00:00,nanji_main,?? ???? ???,100,48,1,4.3,0.0,55,0
2026-03-21 15:00:00,nanji_main,?? ???? ???,100,46,1,4.7,0.0,55,0
2026-03-21 16:00:00,nanji_main,?? ???? ???,100,51,1,5.1,0.0,55,0
2026-03-21 17:00:00,nanji_main,?? ???? ???,100,36,1,5.4,0.0,55,0
2026-03-21 18:00:00,nanji_main,?? ???? ???,100,36,1,5.8,0.0,55,1
2026-03-21 19:00:00,nanji_main,?? ???? ???,100,36,1,6.1,0.0,55,1
2026-03-21 20:00:00,nanji_main,?? ???? ???,100,37,1,6.5,0.0,55,1
2026-03-21 21:00:00,nanji_main,?? ???? ???,100,52,1,6.9,0.0,55,0
2026-03-21 22:00:00,nanji_main,?? ???? ???,100,54,1,7.3,0.0,55,0
2026-03-21 23:00:00,nanji_main,?? ???? ???,100,56,1,7.6,0.0,55,0
